BO_Code,Month,WFYP,NOP
YV2686,2026-05,1013223.01,8
YV2686,2026-06,391956.52,9
YV9574,2026-01,566082.57,12
YV9574,2026-02,2252058.28,10
YV9574,2026-03,967073.85,16
YV9574,2026-04,1861.14,0
YV9574,2026-05,144423.04,4
YV9574,2026-06,32158.14,1
ZB2323,2026-04,27209.79,1
ZB2323,2026-05,-31350.68,2
ZB2323,2026-06,111831.3,2
ZB4543,2025-11,140483.88,1
ZB4543,2025-12,403809.6,3
ZB4543,2026-01,303792.0,4
ZB4543,2026-02,2231763.6,28
ZB4543,2026-03,923078.0,8
ZB4543,2026-04,35357.0,1
ZB4543,2026-05,542868.5,2
ZB4543,2026-06,507950.0,2
ZB9054,2026-04,110510.0,1
ZB9054,2026-05,-2200086.23,2
ZH5556,2026-01,243264.72,4
ZH5556,2026-02,765371.6,12
ZH5556,2026-03,369972.9,10
ZH5556,2026-04,113065.44,4
ZH5556,2026-05,221824.0,3
ZH5556,2026-06,222247.0,3
ZI6240,2026-05,1061172.6,8
ZI6240,2026-06,321651.8,7
ZI9027,2026-04,-1831907.99,3
ZI9027,2026-05,-108875.87,3
ZI9027,2026-06,761673.15,3
ZJ5365,2026-04,19499.6,0
ZJ5365,2026-06,2249.6,0
ZJ6708,2026-04,82972.86,2
ZJ6708,2026-05,149448.32,3
ZJ6708,2026-06,54567.0,2
ZJ7534,2025-07,627970.38,3
ZJ7534,2025-08,940167.66,4
ZJ7534,2025-09,1273524.04,4
ZJ7534,2025-10,183356.46,1
ZJ7534,2025-12,517610.77,1
ZJ7534,2026-02,375034.66,2
ZJ7534,2026-03,951058.17,8
ZJ7534,2026-04,0.0,1
ZJ7534,2026-05,48409.92,1
ZJ7534,2026-06,21252.0,2
ZJ7774,2026-04,536346.58,2
ZJ7774,2026-05,567910.63,3
ZJ7774,2026-06,8246.01,0
ZL2913,2025-11,510252.84,6
ZL2913,2025-12,964102.88,10
ZL2913,2026-01,347282.32,10
ZL2913,2026-02,307385.1,6
ZL2913,2026-03,339690.78,6
ZL2913,2026-04,184495.91,3
ZL2913,2026-05,156751.0,2
ZL2913,2026-06,125450.0,2
ZL9121,2025-07,34858.8,1
ZL9121,2025-08,52231.28,1
ZL9121,2025-09,690110.8,5
ZL9121,2025-10,80175.24,2
ZL9121,2025-11,632300.0,2
ZL9121,2025-12,559916.09,4
ZL9121,2026-01,111034.0,2
ZL9121,2026-02,736590.0,6
ZL9121,2026-03,1015900.0,2
ZL9121,2026-04,-507533.64,0
ZM3246,2026-03,5284372.86,20
ZM3246,2026-04,6625.41,1
ZM3246,2026-05,26249.6,1
ZM3246,2026-06,352511.6,3
ZM3668,2026-01,247599.87,4
ZM3668,2026-02,196526.16,4
ZM3668,2026-03,520437.0,8
ZM3668,2026-05,111144.0,1
ZM5889,2026-02,2079007.89,2
ZM5889,2026-03,-3262826.32,6
ZM5889,2026-04,32216.98,1
ZM5889,2026-05,13604.74,1
ZM5889,2026-06,184034.98,1
ZM6168,2026-01,867886.2,16
ZM6168,2026-02,60606.0,2
ZM6168,2026-03,586404.2,10
ZM6168,2026-04,62778.0,2
ZM6168,2026-05,2184.0,0
ZM7747,2025-07,353795.98,5
ZM7747,2025-09,226093.0,3
ZM7747,2025-10,190302.2,5
ZM7747,2025-11,93887.47,2
ZM7747,2025-12,363144.9,7
ZM7747,2026-01,688196.48,14
ZM7747,2026-02,133208.4,4
ZM7747,2026-03,292249.2,12
ZM7747,2026-04,124430.08,3
ZM7747,2026-05,177088.8,5
ZM7747,2026-06,43755.0,2
ZM8119,2025-07,116127.0,1
ZM8119,2025-08,69.0,1
ZM8119,2025-09,355649.85,6
ZM8119,2025-10,224267.1,4
ZM8119,2025-11,92901.6,2
ZM8119,2025-12,166098.3,2
ZM8119,2026-01,1156622.4,8
ZM8119,2026-02,208960.4,8
ZM8119,2026-03,1042865.64,16
ZM8945,2025-11,29529.9,2
ZM8945,2025-12,58031.07,3
ZM8945,2026-01,328620.6,12
ZM8945,2026-02,290104.52,12
ZM8945,2026-03,521906.5,12
ZM8945,2026-04,131323.0,3
ZM8945,2026-05,-21600.0,0
ZM9713,2026-04,44082.1,2
ZM9713,2026-05,75488.74,2
ZM9713,2026-06,659382.41,5
ZN0183,2025-10,192312.32,2
ZN0183,2025-11,138432.0,1
ZN0183,2025-12,430088.64,3
ZN0183,2026-01,540917.8,4
ZN0183,2026-02,345245.76,4
ZN0183,2026-03,645440.74,6
ZN0183,2026-04,290442.88,2
ZN0183,2026-06,60000.0,1
ZN0779,2026-03,1433495.83,14
ZN0779,2026-04,217025.65,2
ZN0779,2026-05,264479.26,3
ZN0779,2026-06,156561.36,2
ZN6004,2026-06,28296.8,1
ZO1035,2026-01,84121.7,4
ZO1035,2026-02,380326.13,4
ZO1035,2026-03,299328.34,6
ZO1035,2026-04,114232.17,2
ZO1035,2026-05,33400.17,0
ZO1035,2026-06,1000.0,0
ZO1039,2025-07,110594.0,3
ZO1039,2025-08,373559.0,5
ZO1039,2025-09,184118.11,4
ZO1039,2025-10,100850.0,2
ZO1039,2025-11,100990.0,2
ZO1039,2025-12,424260.0,7
ZO1039,2026-01,283300.0,4
ZO1039,2026-02,486878.2,6
ZO1039,2026-03,2146274.0,12
ZO1039,2026-05,115097.4,4
ZO1039,2026-06,48457.5,2
ZP6562,2025-07,74291.29,2
ZP6562,2025-08,93183.65,3
ZP6562,2025-09,46345.21,2
ZP6562,2025-10,30775.21,1
ZP6562,2025-11,190823.0,5
ZP6562,2025-12,125261.8,4
ZP6562,2026-01,495456.0,10
ZP6562,2026-02,329757.48,8
ZP6562,2026-03,585235.6,14
ZP6562,2026-04,329928.6,2
ZP6562,2026-05,200337.52,5
ZP6562,2026-06,101932.1,2
ZP8039,2025-07,360105.77,2
ZP8039,2025-08,226343.14,3
ZP8039,2025-09,648828.45,4
ZP8039,2025-10,59916.78,1
ZP8039,2025-11,240158.76,1
ZP8039,2025-12,524728.9,4
ZP8039,2026-01,66561.0,2
ZP8039,2026-02,80007.98,4
ZP8039,2026-03,1097279.5,14
ZP8039,2026-04,541597.38,3
ZP8039,2026-06,40029.81,1
ZP8145,2026-02,241908.0,4
ZP8145,2026-03,1245444.8,12
ZP8145,2026-04,-411078.62,2
ZP8145,2026-05,474704.03,3
ZP8145,2026-06,71318.0,3
ZQ0350,2025-09,-198965.07,2
ZQ0350,2025-10,116161.5,2
ZQ0350,2025-11,73080.75,2
ZQ0350,2025-12,34738.03,3
ZQ0350,2026-02,1274194.55,6
ZQ0350,2026-03,517804.22,4
ZQ0350,2026-04,12021.48,1
ZQ1497,2026-05,594000.0,1
ZQ1497,2026-06,-616381.0,2
ZQ1503,2025-07,75000.0,1
ZQ1503,2025-08,187738.1,2
ZQ1503,2025-09,110896.59,2
ZQ1503,2025-10,286376.66,4
ZQ1503,2025-11,94272.84,2
ZQ1503,2025-12,461340.3,5
ZQ1503,2026-01,217751.26,4
ZQ1503,2026-02,309867.0,8
ZQ1503,2026-03,1220900.0,8
ZQ1503,2026-04,0.0,1
ZQ1503,2026-05,156144.0,2
ZQ1503,2026-06,90954.0,1
ZQ5441,2025-07,78210.28,2
ZQ5441,2025-08,-38602.8,0
ZQ5441,2025-09,35395.48,1
ZQ5441,2025-11,764466.93,2
ZQ5441,2025-12,181747.65,2
ZQ5441,2026-01,105085.3,2
ZQ5441,2026-02,120594.0,4
ZQ5441,2026-03,1936922.77,6
ZQ5441,2026-04,2626.26,1
ZQ5441,2026-05,41230.46,2
ZQ5441,2026-06,8127.2,1
ZQ5705,2026-06,14151.2,3
ZQ7847,2026-04,-18619.56,2
ZQ7847,2026-05,353292.18,5
ZQ7847,2026-06,1018820.96,7
ZQ8882,2025-11,222627.2,5
ZQ8882,2025-12,929560.99,8
ZQ8882,2026-01,1011662.6,8
ZQ8882,2026-02,568964.37,8
ZQ8882,2026-03,732092.13,14
ZQ8882,2026-04,-6450.86,2
ZQ8882,2026-05,182907.01,5
ZQ8882,2026-06,538106.5,5
ZQ9784,2025-12,5113474.41,8
ZQ9784,2026-01,2370621.6,8
ZQ9784,2026-02,3325491.57,22
ZQ9784,2026-03,10965994.32,38
ZQ9784,2026-04,-243890.02,0
ZQ9784,2026-05,254004.3,2
ZR1458,2025-12,455949.87,2
ZR1458,2026-01,574285.56,8
ZR1458,2026-02,304405.16,4
ZR1458,2026-03,2539.74,2
ZR1458,2026-04,846.58,0
ZR1458,2026-05,846.58,0
ZR1458,2026-06,846.58,0
ZR2401,2026-02,-346997.31,2
ZR2401,2026-03,867796.29,8
ZR2401,2026-04,996251.84,3
ZR2401,2026-05,-904228.16,0
ZR2401,2026-06,51401.14,1
ZR2403,2025-07,302013.38,5
ZR2403,2025-08,146706.72,4
ZR2403,2025-09,349130.5,6
ZR2403,2025-10,130453.5,3
ZR2403,2025-11,105477.0,3
ZR2403,2025-12,546450.0,5
ZR2403,2026-01,542139.6,12
ZR2403,2026-02,750054.46,8
ZR2403,2026-03,329782.2,6
ZR2403,2026-05,10159.0,1
ZR2403,2026-06,40636.0,1
ZR2616,2026-04,121134.29,1
ZR2616,2026-05,570210.83,3
ZR2616,2026-06,30446.34,3
ZR2631,2025-07,243282.68,3
ZR2631,2025-08,116127.0,1
ZR2631,2025-09,1457033.81,5
ZR2631,2025-10,-30588.38,1
ZR2631,2025-11,1151077.0,3
ZR2631,2025-12,3555.42,1
ZR2631,2026-01,6801.67,0
ZR2631,2026-02,91142.82,4
ZR2631,2026-03,244775.52,6
ZR2631,2026-04,526867.3,2
ZR2631,2026-05,167437.5,2
ZR5037,2026-05,2010256.03,9
ZR5037,2026-06,443723.0,5
ZR6680,2026-05,206980.0,3
ZR6680,2026-06,245544.16,2
ZR6948,2025-07,55160.32,1
ZR6948,2026-01,968902.55,6
ZR6948,2026-03,1241911.0,6
ZR6948,2026-04,473995.0,2
ZR6949,2025-11,1381187.48,3
ZR6949,2025-12,864871.06,3
ZR6949,2026-01,459957.95,6
ZR6949,2026-02,114075.46,4
ZR6949,2026-03,4195140.08,2
ZR6949,2026-04,3407.68,0
ZR6949,2026-05,15169.14,1
ZR6949,2026-06,7595.71,1
ZR7086,2026-06,54783.08,3
ZS0864,2025-12,626900.6,2
ZS0864,2026-02,8952.85,6
ZS0864,2026-03,12130.85,0
ZS0864,2026-04,3207.67,0
ZS0864,2026-05,4900.83,0
ZS0864,2026-06,3207.67,0
ZS1392,2026-04,782787.61,5
ZS1392,2026-05,819668.62,5
ZS1392,2026-06,55632.02,1
ZS1992,2025-11,602201.84,3
ZS1992,2025-12,1030655.87,5
ZS1992,2026-01,999130.92,12
ZS1992,2026-02,1711547.96,12
ZS1992,2026-03,2164335.56,14
ZS1992,2026-04,-28080.61,1
ZS1992,2026-05,766182.77,2
ZS2132,2025-07,623644.2,5
ZS2132,2025-08,531024.75,3
ZS2132,2025-09,544360.29,8
ZS2132,2025-10,300337.3,4
ZS2132,2025-11,1076174.78,3
ZS2132,2025-12,375012.62,7
ZS2132,2026-01,-94172.87,4
ZS2132,2026-02,1742339.4,6
ZS2132,2026-03,-1289412.0,4
ZS2132,2026-05,225077.0,5
ZS2132,2026-06,249391.5,2
ZS2300,2026-04,65600.0,2
ZS2300,2026-05,1200904.84,6
ZS2300,2026-06,-392156.7,0
ZS2388,2026-04,103460.15,2
ZS2388,2026-05,349143.39,6
ZS2388,2026-06,157848.84,3
ZS3783,2026-01,744233.8,10
ZS3783,2026-02,300574.4,8
ZS3783,2026-03,2953697.16,18
ZS3783,2026-04,50045.98,1
ZS3783,2026-05,200262.2,3
ZS3783,2026-06,332495.8,10
ZS3869,2025-07,368269.39,4
ZS3869,2025-08,119287.3,2
ZS3869,2025-09,204637.9,4
ZS3869,2025-10,50555.0,1
ZS3869,2025-11,432862.0,2
ZS3869,2025-12,381321.8,5
ZS3869,2026-01,108339.22,4
ZS3869,2026-02,701025.82,6
ZS3869,2026-03,508714.43,14
ZS3869,2026-04,20346.45,1
ZS3869,2026-05,1120127.66,6
ZS3869,2026-06,164302.06,3
ZS3962,2026-03,2011796.98,26
ZS3962,2026-04,-148865.04,0
ZS3962,2026-05,283429.99,1
ZS4329,2025-11,214013.74,4
ZS4329,2025-12,420943.48,8
ZS4329,2026-01,1462709.56,2
ZS4329,2026-02,15062.66,0
ZS4329,2026-03,27253.41,0
ZS4329,2026-04,144677.81,1
ZS4329,2026-05,591100.64,2
ZS4329,2026-06,103047.69,1
ZS5835,2026-02,188475.59,6
ZS5835,2026-03,4463269.18,22
ZS5835,2026-04,129308.39,3
ZS5835,2026-05,114312.1,3
ZS5835,2026-06,144507.02,5
ZS5923,2026-06,316481.16,6
ZS5932,2026-06,253170.42,2
ZS6605,2025-12,196657.5,1
ZS6605,2026-01,284057.18,4
ZS6605,2026-02,685543.9,6
ZS6605,2026-03,457021.06,12
ZS6605,2026-04,62577.59,2
ZS6605,2026-05,266244.59,3
ZS6605,2026-06,419226.59,2
ZS7865,2025-07,873104.1,4
ZS7865,2025-08,57743.25,2
ZS7865,2025-09,171195.05,5
ZS7865,2025-10,146757.03,3
ZS7865,2025-11,158835.6,3
ZS7865,2025-12,259478.04,7
ZS7865,2026-01,100288.0,4
ZS7865,2026-02,522650.1,20
ZS7865,2026-03,2032287.92,22
ZS7865,2026-04,271010.08,6
ZS7865,2026-05,164517.29,3
ZS7865,2026-06,124369.63,3
ZS8951,2026-05,432604.08,1
ZS8951,2026-06,-355631.7,1
ZS9618,2025-07,465146.47,4
ZS9618,2025-08,429401.5,5
ZS9618,2025-09,917178.52,12
ZS9618,2025-10,63704.28,4
ZS9618,2025-11,717912.21,7
ZS9618,2025-12,767995.33,10
ZS9618,2026-01,408566.75,8
ZS9618,2026-02,1064102.0,16
ZS9618,2026-03,2844547.96,22
ZS9618,2026-04,-646520.56,0
ZS9618,2026-05,40636.0,1
ZS9618,2026-06,32259.39,3
ZS9748,2025-07,494015.73,3
ZS9748,2025-08,131254.04,2
ZS9748,2025-09,450704.6,4
ZS9748,2025-10,163796.16,4
ZS9748,2025-11,160024.19,2
ZS9748,2025-12,125553.66,4
ZS9748,2026-01,308227.33,6
ZS9748,2026-02,1161218.14,10
ZS9748,2026-03,1014170.97,12
ZS9748,2026-04,49608.0,1
ZS9748,2026-05,54515.7,2
ZS9748,2026-06,410958.8,2
ZT4582,2026-02,2423054.5,22
ZT4582,2026-03,3024101.9,22
ZT4582,2026-04,-512554.29,3
ZT4582,2026-05,519049.74,6
ZT4582,2026-06,504826.65,4
ZT5034,2026-04,113087.26,2
ZT5034,2026-05,425000.0,1
ZT5034,2026-06,-324797.38,2
ZT7541,2025-07,24175.8,2
ZT7541,2025-08,64001.76,2
ZT7541,2025-09,-7148.52,0
ZT7541,2025-10,155105.76,2
ZT7541,2025-11,-94832.04,1
ZT7541,2025-12,8501.76,0
ZT7541,2026-01,128081.52,2
ZT7541,2026-02,77591.52,2
ZT7541,2026-03,2432086.76,10
ZT7541,2026-04,208442.16,1
ZT7541,2026-05,34860.15,1
ZT7541,2026-06,432680.76,2
ZT7693,2026-03,1792371.34,14
ZT7693,2026-04,422157.52,1
ZT7693,2026-05,947723.14,5
ZT7693,2026-06,460636.0,2
ZT7709,2025-07,100870.0,2
ZT7709,2025-08,195001.66,4
ZT7709,2025-09,202432.38,3
ZT7709,2025-10,119040.0,2
ZT7709,2025-11,173291.58,3
ZT7709,2025-12,181246.9,2
ZT7709,2026-01,174384.0,4
ZT7709,2026-02,246850.72,6
ZT7709,2026-03,238137.34,6
ZT7709,2026-04,385471.76,4
ZT7709,2026-05,846.58,0
ZT7709,2026-06,94990.23,3
ZT7713,2026-02,842.41,0
ZT7713,2026-03,1013136.84,2
ZT7713,2026-04,-252652.4,0
ZT7815,2026-04,959805.19,4
ZT7815,2026-05,948230.25,2
ZT7815,2026-06,50343.0,1
ZT9531,2025-07,117051.18,2
ZT9531,2025-08,82210.91,2
ZT9531,2025-09,105580.1,2
ZT9531,2025-10,168902.11,3
ZT9531,2025-11,95804.77,2
ZT9531,2025-12,127246.8,5
ZT9531,2026-01,500830.0,14
ZT9531,2026-02,143033.2,8
ZT9531,2026-03,344259.8,14
ZT9531,2026-04,176743.0,3
ZT9531,2026-05,141438.0,2
ZT9531,2026-06,30294.0,1
ZU0218,2025-10,-300.0,1
ZU0218,2025-11,347031.05,3
ZU0218,2025-12,1443636.45,9
ZU0218,2026-01,173826.85,6
ZU0218,2026-02,147941.2,8
ZU0218,2026-03,383053.86,8
ZU0218,2026-04,75506.44,2
ZU0218,2026-05,314939.31,2
ZU0218,2026-06,28461.0,2
ZU0298,2025-07,131434.5,2
ZU0298,2025-08,199717.48,4
ZU0298,2025-09,139408.8,4
ZU0298,2025-10,200143.8,4
ZU0298,2025-11,69604.56,3
ZU0298,2025-12,309800.81,5
ZU0298,2026-01,177779.43,6
ZU0298,2026-02,262668.0,10
ZU0298,2026-03,329259.66,6
ZU0298,2026-04,15459.12,1
ZU0298,2026-05,70984.22,2
ZU0298,2026-06,91630.14,3
ZU1457,2025-07,30000.0,1
ZU1457,2025-08,178522.68,3
ZU1457,2025-09,15238.5,1
ZU1457,2025-10,35933.73,2
ZU1457,2025-11,115238.5,2
ZU1457,2025-12,-54284.5,1
ZU1457,2026-01,800088.8,8
ZU1457,2026-02,60612.0,2
ZU1457,2026-03,1218139.0,6
ZU1457,2026-05,144000.0,3
ZU1457,2026-06,-83846.53,2
ZU1459,2025-07,203821.29,4
ZU1459,2025-08,509940.0,3
ZU1459,2025-09,98048.34,2
ZU1459,2025-10,84205.02,2
ZU1459,2025-11,484007.82,4
ZU1459,2025-12,891463.23,7
ZU1459,2026-01,147558.66,4
ZU1459,2026-02,1306518.83,8
ZU1459,2026-03,119647.0,2
ZU1459,2026-04,125000.0,1
ZU1459,2026-05,10096.0,1
ZU1459,2026-06,81502.2,1
ZU1555,2026-01,814488.95,14
ZU1555,2026-02,213124.04,2
ZU1555,2026-03,5742159.96,16
ZU1555,2026-04,-435737.0,1
ZU1555,2026-05,833546.0,3
ZU1555,2026-06,48260.88,1
ZU2393,2026-05,-361530.98,1
ZU3482,2025-07,30351.0,1
ZU3482,2025-08,398205.0,2
ZU3482,2025-09,50460.0,1
ZU3482,2025-10,97963.48,2
ZU3482,2025-11,250552.21,3
ZU3482,2025-12,200027.36,1
ZU3482,2026-01,325157.87,4
ZU3482,2026-02,17.5,0
ZU3482,2026-03,2081884.68,8
ZU3482,2026-04,1110259.08,3
ZU3482,2026-05,60654.0,1
ZU3482,2026-06,33037.0,3
ZU3809,2026-04,-235058.79,1
ZU3809,2026-05,161557.0,2
ZU4261,2025-07,58063.5,1
ZU4261,2025-08,90903.0,2
ZU4261,2025-09,570000.0,2
ZU4261,2025-11,30477.0,1
ZU4261,2025-12,128651.35,4
ZU4261,2026-01,-91107.0,0
ZU4261,2026-02,252667.0,10
ZU4261,2026-03,490468.8,6
ZU4261,2026-04,45391.5,1
ZU4261,2026-06,252037.94,3
ZU4638,2025-08,132290.46,5
ZU4638,2025-09,583955.1,3
ZU4638,2025-10,-548407.14,0
ZU4638,2025-11,567734.99,2
ZU4638,2025-12,137684.58,1
ZU4638,2026-01,314480.0,4
ZU4638,2026-02,908999.3,6
ZU4638,2026-03,117012.74,16
ZU4638,2026-04,-204960.03,0
ZU4638,2026-05,384537.45,3
ZU4638,2026-06,120823.2,1
ZU6878,2026-04,265644.18,4
ZU6878,2026-05,204149.6,4
ZU6878,2026-06,53521.18,2
ZU8739,2025-08,212606.09,3
ZU8739,2025-09,182646.75,2
ZU8739,2025-10,963869.72,3
ZU8739,2025-11,712875.78,2
ZU8739,2025-12,1967072.13,10
ZU8739,2026-01,20318.0,2
ZU8739,2026-02,609540.0,8
ZU8739,2026-03,1869997.19,18
ZU8739,2026-04,-23911.35,0
ZU8810,2026-03,206184.88,2
ZU8810,2026-04,127342.2,2
ZU8810,2026-06,85276.8,1
ZV0207,2026-06,598109.0,4
ZV0209,2026-04,6302.4,0
ZV0209,2026-05,452814.45,7
ZV0209,2026-06,731816.51,2
ZV0479,2025-07,773766.36,8
ZV0479,2025-08,396429.97,7
ZV0479,2025-09,201794.75,4
ZV0479,2025-11,207520.37,5
ZV0479,2025-12,1087614.24,9
ZV0479,2026-01,236069.0,6
ZV0479,2026-02,1038872.61,14
ZV0479,2026-03,103089.4,4
ZV0479,2026-04,28056.37,1
ZV0479,2026-05,170936.66,5
ZV0479,2026-06,126592.03,2
ZV0499,2025-12,959040.08,3
ZV0499,2026-02,534180.0,2
ZV0499,2026-03,229344.46,6
ZV0499,2026-04,10000.0,1
ZV0499,2026-05,145999.2,2
ZV2043,2026-01,734227.7,6
ZV2043,2026-02,2076441.6,8
ZV2043,2026-03,1725581.0,12
ZV2043,2026-04,-60570.0,1
ZV2043,2026-05,377310.4,4
ZV2043,2026-06,122339.28,1
ZV2973,2025-10,-598113.09,0
ZV2973,2025-11,955200.01,8
ZV2973,2025-12,402850.92,2
ZV2973,2026-01,424571.1,6
ZV2973,2026-02,713660.0,10
ZV2973,2026-03,585681.73,4
ZV2973,2026-05,169305.4,2
ZV2973,2026-06,616839.86,4
ZV3406,2026-04,-119488.58,1
ZV3406,2026-05,167781.2,3
ZV3406,2026-06,652183.58,4
ZV5351,2026-03,5639430.44,30
ZV5351,2026-04,165474.46,2
ZV5351,2026-05,453064.88,1
ZV5351,2026-06,-321973.82,4
ZV6978,2026-02,1762842.91,16
ZV6978,2026-03,2661319.99,10
ZV6978,2026-04,7541.83,0
ZV6978,2026-05,1109950.55,6
ZV6978,2026-06,1008.6,0
ZV7307,2026-04,187293.58,3
ZV7307,2026-05,200000.0,1
ZV7307,2026-06,686039.84,4
ZV7397,2026-06,35371.0,1
ZV7549,2025-07,13427.58,0
ZV7549,2025-08,79652.74,1
ZV7549,2025-09,338998.95,4
ZV7549,2025-10,6761.66,0
ZV7549,2025-11,472316.0,5
ZV7549,2025-12,88050.56,1
ZV7549,2026-01,636636.25,10
ZV7549,2026-02,533174.4,2
ZV7549,2026-03,1947840.4,10
ZV7549,2026-04,165807.4,3
ZV7549,2026-05,294106.2,3
ZV7551,2025-07,57500.0,1
ZV7551,2025-08,70490.0,1
ZV7551,2025-09,278052.5,3
ZV7551,2025-10,-49299.0,2
ZV7551,2025-11,800935.08,5
ZV7551,2025-12,517804.35,6
ZV7551,2026-01,-13012.76,4
ZV7551,2026-02,751812.14,6
ZV7551,2026-03,2182953.25,16
ZV7551,2026-04,-716387.29,0
ZV7551,2026-05,270511.5,2
ZV7551,2026-06,104116.0,2
ZV8920,2026-03,1083550.58,10
ZV8920,2026-04,75201.34,1
ZV8920,2026-05,320929.05,4
ZV8959,2025-12,234988.4,7
ZV8959,2026-01,367556.19,4
ZV8959,2026-02,521722.0,10
ZV8959,2026-03,2702208.88,24
ZV8959,2026-04,12190.8,1
ZV8959,2026-05,338297.0,4
ZV8959,2026-06,221346.36,4
ZV9459,2025-07,-39958.0,1
ZV9459,2025-08,148196.0,2
ZV9459,2025-09,253000.0,1
ZV9459,2025-10,58098.0,1
ZV9459,2025-11,271640.79,3
ZV9459,2025-12,88129.81,3
ZV9459,2026-01,906582.55,10
ZV9459,2026-02,214123.16,6
ZV9459,2026-03,139307.0,8
ZV9459,2026-05,1693.16,0
ZV9506,2026-01,113334.29,6
ZV9506,2026-02,1086923.92,16
ZV9506,2026-03,6417087.8,22
ZV9506,2026-04,309883.31,2
ZV9506,2026-05,105752.11,2
ZV9506,2026-06,236603.48,2
ZW0818,2025-07,-195994.55,2
ZW0818,2025-08,160271.57,3
ZW0818,2025-09,776191.8,2
ZW0818,2025-10,30255.0,1
ZW0818,2025-11,269717.21,5
ZW0818,2025-12,465669.6,2
ZW0818,2026-01,104543.21,2
ZW0818,2026-02,451329.91,4
ZW0818,2026-03,269871.27,2
ZW0818,2026-04,647368.1,2
ZW0818,2026-05,162275.86,1
ZW0818,2026-06,10500.0,1
ZW1066,2025-07,140643.0,3
ZW1066,2025-08,30477.0,1
ZW1066,2025-09,17772.71,0
ZW1066,2025-10,92856.75,2
ZW1066,2025-11,174479.24,3
ZW1066,2025-12,186399.4,3
ZW1066,2026-01,21222.6,2
ZW1066,2026-02,852774.32,14
ZW1066,2026-03,564693.7,10
ZW1066,2026-04,12133.2,1
ZW1066,2026-05,30294.0,1
ZW1072,2025-08,133551.3,2
ZW1072,2025-09,13673.94,1
ZW1072,2025-10,12671.06,2
ZW1072,2025-11,192138.1,3
ZW1072,2025-12,73203.48,1
ZW1072,2026-01,111089.0,2
ZW1072,2026-02,546090.0,8
ZW1072,2026-03,996745.2,6
ZW1072,2026-04,86940.0,1
ZW1072,2026-06,5079.5,0
ZW1117,2026-04,2340.0,0
ZW1117,2026-05,10467.2,1
ZW1117,2026-06,50454.02,2
ZW1510,2025-07,146331.5,2
ZW1510,2025-08,18569.28,1
ZW1510,2025-09,75724.5,2
ZW1510,2025-10,110957.0,1
ZW1510,2025-11,181579.5,3
ZW1510,2025-12,388998.95,7
ZW1510,2026-01,497525.05,6
ZW1510,2026-02,299975.23,10
ZW1510,2026-03,499342.54,8
ZW1510,2026-04,-51362.1,0
ZW1510,2026-05,166587.5,3
ZW1510,2026-06,20184.0,1
ZW1511,2026-01,498320.98,10
ZW1511,2026-02,348895.54,4
ZW1511,2026-03,2270495.57,16
ZW1511,2026-04,-20870.5,1
ZW1511,2026-05,842686.1,4
ZW1511,2026-06,167909.5,4
ZW1514,2026-04,-514921.88,1
ZW1514,2026-05,145561.0,1
ZW1656,2025-10,60708.0,1
ZW1656,2025-11,261918.12,3
ZW1656,2025-12,31500.0,1
ZW1656,2026-01,343859.48,4
ZW1656,2026-02,1104056.52,4
ZW1656,2026-03,133993.23,4
ZW1656,2026-05,92392.0,2
ZW1656,2026-06,272932.0,2
ZW2421,2025-08,116110.0,2
ZW2421,2025-09,116115.5,2
ZW2421,2025-10,23086.35,2
ZW2421,2025-11,543804.0,2
ZW2421,2025-12,572968.95,3
ZW2421,2026-01,144936.62,6
ZW2421,2026-02,62275.16,2
ZW2421,2026-03,3521619.15,24
ZW2421,2026-04,307346.58,4
ZW2421,2026-05,111869.58,2
ZW2421,2026-06,59315.74,2
ZW2763,2025-07,344015.01,4
ZW2763,2025-08,234212.01,2
ZW2763,2025-09,37874.81,1
ZW2763,2025-10,3016.01,0
ZW2763,2025-11,37854.11,1
ZW2763,2025-12,20783.44,1
ZW2763,2026-01,106659.76,2
ZW2763,2026-02,296821.8,4
ZW2763,2026-03,222101.0,4
ZW2773,2026-04,-540845.55,3
ZW2773,2026-05,232543.99,1
ZW2776,2026-04,846.58,0
ZW2776,2026-05,73774.7,3
ZW2776,2026-06,7214.53,0
ZW2839,2025-07,444661.3,6
ZW2839,2025-08,77840.7,2
ZW2839,2025-09,92394.45,2
ZW2839,2025-10,161546.2,5
ZW2839,2025-11,329187.25,4
ZW2839,2025-12,121908.0,1
ZW2839,2026-01,976385.0,10
ZW2839,2026-02,661755.16,10
ZW2839,2026-03,470154.9,8
ZW2839,2026-04,20354.0,1
ZW2839,2026-05,50415.0,1
ZW2839,2026-06,204609.5,2
ZW6873,2025-07,150470.95,4
ZW6873,2025-09,101060.0,1
ZW6873,2025-10,30000.0,1
ZW6873,2026-01,543272.44,6
ZW6873,2026-02,222442.0,2
ZW6873,2026-03,569452.5,4
ZW6873,2026-04,40362.0,1
ZW6873,2026-05,314469.38,1
ZW6873,2026-06,30294.0,1
ZW6890,2026-06,161855.0,3
ZW7392,2026-04,30846.58,1
ZW7392,2026-05,159346.4,3
ZW7392,2026-06,51366.58,1
ZW7720,2025-07,34500.0,1
ZW7720,2025-08,709192.73,5
ZW7720,2025-09,115788.9,1
ZW7720,2025-10,108329.45,2
ZW7720,2025-11,52707.9,2
ZW7720,2025-12,115776.65,4
